Karcher reference,Store_Type,Solution_Type,Store_Size_SQFT,Productivity_SQ_F_PerHour,Cost_Per_Hour_Labour_Only,Address 1,Address 2,Town ,Postcode,location,latitude,longitude,Total_Cleaning_Hours,Cleaning_cost_per_store,Demand,Priority_Level,Resource_Type,Estimated_Service_Time_Hours
1832203231,Convenience Store ,Mobile Solution,1787,1400,£13.77,14-18 The Oval Pin Green,,Stevenage,SG1 5RB,SG1 5RB,51.9183011,-0.1795371,2.142857143,£29.51,2,Medium,Mobile,2.5040714285714287
1832241573,Convenience Store ,Mobile Solution,7222,1400,£13.77,Old Bridge way,,Shefford,SG17 5AX,SG17 5AX,52.0376356,-0.3371714,2.142857143,£29.51,3,Low,Fixed,6.7744285714285715
1832206964,Convenience Store ,Mobile Solution,1622,1400,£13.77,Biggleswade Saxon Centre,6 Kingfisher Road,Biggleswade,SG18 8AT,SG18 8AT,52.0828882,-0.2458063,2.142857143,£29.51,5,High,Mobile,2.3744285714285716
1832187431,Convenience Store ,Mobile Solution,4841,1400,£13.77,High Street,,Sandy,SG19 1AA,SG19 1AA,52.1285911,-0.288529,2.142857143,£29.51,5,Low,Mobile+Robots,4.903642857142858
1832230242,Convenience Store ,Mobile Solution,4676,1400,£13.77,Great North Road,,Sandy,SG19 1NA,SG19 1NA,52.1277658,-0.2998537,2.142857143,£29.51,1,Low,Mobile+Robots,4.774
1832229601,Convenience Store ,Mobile Solution,3572,1400,£13.77,Kestrel Way,Ivel Park,Sandy,SG19 2TG,SG19 2TG,52.1409065,-0.2920469,2.142857143,£29.51,8,High,Mobile+Robots,3.906571428571429
1832257145,Convenience Store ,Mobile Solution,7915,1400,£13.77,Church Street,,Gamlingay,SG19 3JH,SG19 3JH,52.1555597,-0.1911142,2.142857143,£29.51,8,Low,Fixed,7.318928571428572
1832218718,Convenience Store ,Mobile Solution,6033,1400,£13.77,247 Broadwater Crescent,,Stevenage,SG2 8ET,SG2 8ET,51.8819317,-0.1785801,2.142857143,£29.51,4,Low,Mobile+Robots,5.8402142857142865
1832229619,Convenience Store ,Mobile Solution,8788,1400,£13.77,14 The Hyde,Shephall,Stevenage,SG2 9SE,SG2 9SE,51.8923302,-0.1689601,2.142857143,£29.51,7,Medium,Fixed,8.004857142857144
1832187417,Convenience Store ,Mobile Solution,6214,1400,£13.77,119 London Road,,Knebworth,SG3 6EX,SG3 6EX,51.8661491,-0.1831248,2.142857143,£29.51,3,Low,Mobile+Robots,5.982428571428572
1832257157,Convenience Store ,Mobile Solution,5712,1400,£13.77,71 High Street,,Melbourn,SG8 6DU,SG8 6DU,52.0835438,0.016193,2.142857143,£29.51,6,Medium,Mobile+Robots,5.588000000000001
1832229581,Convenience Store ,Mobile Solution,1066,1400,£13.77,Hurdsfield Road,,Macclesfield,SK10 1LL,SK10 1LL,53.2637031,-2.1179438,2.142857143,£29.51,9,High,Mobile,1.937571428571429
1832229583,Convenience Store ,Mobile Solution,8533,1400,£13.77,16 Westmorland Close,Westmorland Close,Macclesfield,SK10 3ET,SK10 3ET,53.2679487,-2.1547043,2.142857143,£29.51,1,High,Fixed,7.8045
1832229633,Convenience Store ,Mobile Solution,5616,1400,£13.77,Unit A Gawsworth House,West Park Drive,Macclesfield,SK10 3GR,SK10 3GR,53.2618228,-2.1363927,2.142857143,£29.51,5,Medium,Mobile+Robots,5.512571428571429
1832218680,Convenience Store ,Mobile Solution,2140,1400,£13.77,Wilmslow Road,Prestbury,Macclesfield,SK10 4AL,SK10 4AL,53.2884363,-2.152919,2.142857143,£29.51,4,High,Mobile,2.7814285714285716
1832241553,Convenience Store ,Mobile Solution,6730,1400,£13.77,Wellington Road,Bollington,Macclesfield,SK10 5JH,SK10 5JH,53.296324,-2.1075327,2.142857143,£29.51,8,Low,Mobile+Robots,6.387857142857143
1832229378,Convenience Store ,Mobile Solution,8465,1400,£13.77,246 Buxton Road,,Macclesfield,SK11 7EU,SK11 7EU,53.257625,-2.110477,2.142857143,£29.51,1,Low,Fixed,7.7510714285714295
1832229585,Convenience Store ,Mobile Solution,5471,1400,£13.77,155 London Road,,Macclesfield,SK11 7SP,SK11 7SP,53.243947,-2.1258613,2.142857143,£29.51,9,Low,Mobile+Robots,5.398642857142858
1832229577,Convenience Store ,Mobile Solution,4339,1400,£13.77,Thornton Square,82 Thornton Avenue,Macclesfield,SK11 7XZ,SK11 7XZ,53.2476152,-2.1484266,2.142857143,£29.51,6,High,Mobile+Robots,4.509214285714286
1832229579,Convenience Store ,Mobile Solution,1548,1400,£13.77,Ivy Road,Ivymeade,Macclesfield,SK11 8NA,SK11 8NA,53.2538955,-2.1506815,2.142857143,£29.51,4,Low,Mobile,2.3162857142857147
1832229623,Convenience Store ,Mobile Solution,8675,1400,£13.77,5 School Lane,Poynton,Stockport,SK12 1AX,SK12 1AX,53.3485869,-2.11414,2.142857143,£29.51,9,High,Fixed,7.916071428571429
1832229625,Convenience Store ,Mobile Solution,9264,1400,£13.77,42-44 Market Street,Disley,Stockport,SK12 2DT,SK12 2DT,53.3594122,-2.0373734,2.142857143,£29.51,5,Low,Fixed,8.378857142857143
1832229376,Convenience Store ,Mobile Solution,1198,1400,£13.77,Morland Centre,Pennine Road,Glossop,SK13 6NN,SK13 6NN,53.4395565,-1.9690381,2.142857143,£29.51,5,Medium,Mobile,2.041285714285715
1832229621,Convenience Store ,Mobile Solution,1571,1400,£13.77,Maison House,Wellington Road,Stockport,SK1 3UA,SK1 3UA,53.4023265,-2.1563064,2.142857143,£29.51,5,High,Mobile,2.3343571428571432
1832229573,Convenience Store ,Mobile Solution,1790,1400,£13.77,Talbot Road,,Hyde,SK14 4HH,SK14 4HH,53.463686,-2.0640514,2.142857143,£29.51,1,High,Mobile,2.5064285714285717
1832225304,Convenience Store ,Mobile Solution,2174,1400,£13.77,156 Hall Street,Offerton,Stockport,SK1 4HR,SK1 4HR,53.4056813,-2.1401488,2.142857143,£29.51,1,Low,Mobile,2.8081428571428573
1832220385,Convenience Store ,Mobile Solution,1178,1400,£13.77,4 Fir Tree Lane,,Dukinfield,SK16 5EW,SK16 5EW,53.4742115,-2.064097,2.142857143,£29.51,8,High,Mobile,2.025571428571429
1832229556,Convenience Store ,Mobile Solution,3244,1400,£13.77,Commercial Road,Tideswell,Buxton,SK17 8NU,SK17 8NU,53.2784021,-1.7721542,2.142857143,£29.51,8,High,Mobile+Robots,3.648857142857143
1832229562,Convenience Store ,Mobile Solution,5086,1400,£13.77,2A Eccles Road,Chapel-en-le-Frith,High Peak,SK23 0EZ,SK23 0EZ,53.3231742,-1.9172394,2.142857143,£29.51,6,Medium,Mobile+Robots,5.0961428571428575
1832229560,Convenience Store ,Mobile Solution,1734,1400,£13.77,1-3 Buxton Road,Whaley Bridge,High Peak,SK23 7HT,SK23 7HT,53.3281814,-1.9836991,2.142857143,£29.51,4,Medium,Mobile,2.4624285714285716
1832229627,Convenience Store ,Mobile Solution,7232,1400,£13.77,Bosden Farm Estate,Fulmer Drive,Stockport,SK2 5JL,SK2 5JL,53.3910527,-2.1096969,2.142857143,£29.51,2,Low,Fixed,6.782285714285715
1832191567,Convenience Store ,Mobile Solution,1798,1400,£13.77,353 Buxton Road,Great Moor,Stockport,SK2 7NL,SK2 7NL,53.3888319,-2.1365902,2.142857143,£29.51,2,Medium,Mobile,2.512714285714286
1832220389,Convenience Store ,Mobile Solution,8601,1400,£13.77,76-78 Heaton Moor Road,Heaton Moor,Stockport,SK4 4NZ,SK4 4NZ,53.4234651,-2.183079,2.142857143,£29.51,9,Low,Fixed,7.857928571428572
1832196793,Convenience Store ,Mobile Solution,9979,1400,£13.77,30 Berrycroft Lane,Romiley,Stockport,SK6 3AU,SK6 3AU,53.4157402,-2.1042085,2.142857143,£29.51,5,Low,Fixed,8.940642857142857
1832187317,Convenience Store ,Mobile Solution,3795,1400,£13.77,234 Finney Lane,,Cheadle,SK8 3QB,SK8 3QB,53.4493981,-2.3882716,2.142857143,£29.51,4,Low,Mobile+Robots,4.081785714285715
1832251841,Convenience Store ,Mobile Solution,5588,1400,£13.77,72-84 Church Road,Gatley,Cheadle,SK8 4NQ,SK8 4NQ,53.3919108,-2.2367171,2.142857143,£29.51,1,High,Mobile+Robots,5.490571428571428
1832227320,Convenience Store ,Mobile Solution,8297,1400,£13.77,67B Cheadle Road,Cheadle Hulme,Cheadle,SK8 5DW,SK8 5DW,53.3783394,-2.1965498,2.142857143,£29.51,7,Medium,Fixed,7.619071428571429
1832257180,Convenience Store ,Mobile Solution,4084,1400,£13.77,51 Water Lane,,Wilmslow,SK9 5AW,SK9 5AW,53.3156958,-2.2380617,2.142857143,£29.51,3,Low,Mobile+Robots,4.308857142857144
1832194203,Convenience Store ,Mobile Solution,1731,1400,£13.77,Altrincham Road,Lindow,Wilmslow,SK9 5NN,SK9 5NN,53.3321192,-2.253743,2.142857143,£29.51,6,Medium,Mobile,2.4600714285714287
1832226742,Convenience Store ,Mobile Solution,2129,1400,£13.77,Northmoor Road,Northmoor,Sunderland,SR3 1TJ,SR3 1TJ,54.8819172,-1.4221729,2.142857143,£29.51,5,Low,Mobile,2.772785714285715
1832216795,Convenience Store ,Mobile Solution,2605,1400,£13.77,Broadway House,Broadway,Sunderland,SR4 8NW,SR4 8NW,54.8944264,-1.4298053,2.142857143,£29.51,5,Medium,Mobile,3.1467857142857145
1832257173,Convenience Store ,Mobile Solution,3933,1400,£13.77,31 Chiswick Square,Hylton Castle,Sunderland,SR5 3PZ,SR5 3PZ,54.9225454,-1.4514698,2.142857143,£29.51,5,Medium,Mobile+Robots,4.190214285714286
1832233518,Convenience Store ,Mobile Solution,9516,1400,£13.77,Woods Terrace,Murton,Seaham,SR7 9AE,SR7 9AE,54.8170629,-1.3839614,2.142857143,£29.51,1,Low,Fixed,8.576857142857143
1832257167,Convenience Store ,Mobile Solution,6074,1400,£13.77,Seaside Lane,Easington Colliery,Peterlee,SR8 3PF,SR8 3PF,54.7881474,-1.3253702,2.142857143,£29.51,1,High,Mobile+Robots,5.872428571428572
1832218724,Convenience Store ,Mobile Solution,8099,1400,£13.77,165-169 Hamlet Court Road,,Westcliff-on-Sea,SS0 7EL,SS0 7EL,51.5413351,0.6955241,2.142857143,£29.51,3,Medium,Fixed,7.463500000000001
1832218726,Convenience Store ,Mobile Solution,2490,1400,£13.77,467-473 London Road,,Westcliff-on-Sea,SS0 9LG,SS0 9LG,51.5445576,0.6907095,2.142857143,£29.51,4,High,Mobile,3.0564285714285715
1832218644,Convenience Store ,Mobile Solution,1893,1400,£13.77,1-3 The Butneys,Butneys,Basildon,SS14 2DG,SS14 2DG,51.5748084,0.4593447,2.142857143,£29.51,5,High,Mobile,2.587357142857143
1832227338,Convenience Store ,Mobile Solution,2390,1400,£13.77,15 High Street,,Stanford-le-Hope,SS17 0HD,SS17 0HD,51.5153234,0.426649,2.142857143,£29.51,2,Low,Mobile,2.977857142857143
1832218685,Convenience Store ,Mobile Solution,4389,1400,£13.77,33-37 Gardener Avenue,,Corringham,SS17 7SE,SS17 7SE,51.5301991,0.4443815,2.142857143,£29.51,8,Low,Mobile+Robots,4.5485
1832227334,Convenience Store ,Mobile Solution,5239,1400,£13.77,109-121 Rochford Road,,Southend-on-Sea,SS2 6SY,SS2 6SY,51.562856,0.6963788,2.142857143,£29.51,2,Low,Mobile+Robots,5.216357142857143
1832257151,Convenience Store ,Mobile Solution,5479,1400,£13.77,22-26 High Street,,Great Wakering,SS3 0EQ,SS3 0EQ,51.5531834,0.8084514,2.142857143,£29.51,9,Medium,Mobile+Robots,5.404928571428571
1832218092,Convenience Store ,Mobile Solution,3263,1400,£13.77,6-8 Golden Cross Parade,,Rochford,SS4 1UB,SS4 1UB,51.596158,0.6964878,2.142857143,£29.51,2,Low,Mobile+Robots,3.6637857142857144
1832232609,Convenience Store ,Mobile Solution,4432,1400,£13.77,45 Spa Road,,Hockley,SS5 4BE,SS5 4BE,51.6020761,0.6562411,2.142857143,£29.51,9,Low,Mobile+Robots,4.582285714285715
1832203262,Convenience Store ,Mobile Solution,3371,1400,£13.77,1-9 Ferry Road,Hullbridge,Hockley,SS5 6DN,SS5 6DN,51.6182729,0.6125885,2.142857143,£29.51,7,Medium,Mobile+Robots,3.7486428571428574
1832225266,Convenience Store ,Mobile Solution,5312,1400,£13.77,Kiln Road,,Benfleet,SS7 1TE,SS7 1TE,51.5609168,0.5851447,2.142857143,£29.51,8,Medium,Mobile+Robots,5.273714285714286
1832214968,Convenience Store ,Mobile Solution,2515,1400,£13.77,289-291 High Road,,South Benfleet,SS7 5HA,SS7 5HA,51.5536548,0.5590828,2.142857143,£29.51,2,Low,Mobile,3.0760714285714292
1832257171,Convenience Store ,Mobile Solution,7326,1400,£13.77,119-123 London Road,Great Tarpots,South Benfleet,SS7 5UN,SS7 5UN,51.5671912,0.5565669,2.142857143,£29.51,7,Low,Fixed,6.856142857142858
1832214936,Convenience Store ,Mobile Solution,8088,1400,£13.77,84-86 Leigh Road,,Leigh-on-Sea,SS9 1BZ,SS9 1BZ,51.5432848,0.6676865,2.142857143,£29.51,6,Low,Fixed,7.4548571428571435
1832196170,Convenience Store ,Mobile Solution,6586,1400,£13.77,268-270 Eastwood Road North,,Leigh-on-Sea,SS9 4LS,SS9 4LS,51.5585067,0.6476564,2.142857143,£29.51,4,Low,Mobile+Robots,6.274714285714286
1832273044,Convenience Store ,Mobile Solution,3917,1400,£13.77,35 High Street,Tean,Stoke-on-Trent,ST10 4DY,ST10 4DY,52.953659,-1.9868288,2.142857143,£29.51,7,High,Mobile+Robots,4.177642857142858
1832218720,Convenience Store ,Mobile Solution,6731,1400,£13.77,321-325 Uttoxeter Road,Blythe Bridge,Stoke-on-Trent,ST11 9QA,ST11 9QA,52.9662482,-2.0590657,2.142857143,£29.51,4,High,Mobile+Robots,6.388642857142858
1832257155,Convenience Store ,Mobile Solution,8686,1400,£13.77,West Street,,Leek,ST13 8AF,ST13 8AF,53.1064528,-2.030399,2.142857143,£29.51,2,Low,Fixed,7.924714285714287
1832193588,Convenience Store ,Mobile Solution,2167,1400,£13.77,50 Eccleshall Road,Walton,Stone,ST15 0HN,ST15 0HN,52.8954913,-2.1506083,2.142857143,£29.51,7,High,Mobile,2.802642857142857
1832251809,Convenience Store ,Mobile Solution,9302,1400,£13.77,Keelings Road,Northwood,Stoke-on-Trent,ST1 6PA,ST1 6PA,53.0303661,-2.1649319,2.142857143,£29.51,8,Medium,Fixed,8.408714285714286
1832227324,Convenience Store ,Mobile Solution,6109,1400,£13.77,Wolverhampton Road,,Penkridge,ST19 5NS,ST19 5NS,52.7169251,-2.1183091,2.142857143,£29.51,2,High,Mobile+Robots,5.899928571428572
1832257149,Convenience Store ,Mobile Solution,5327,1400,£13.77,22 High Street,,Gnosall,ST20 0EX,ST20 0EX,52.7845899,-2.2546786,2.142857143,£29.51,5,High,Mobile+Robots,5.2855
1832225917,Convenience Store ,Mobile Solution,6810,1400,£13.77,25 Devonshire Square,,Ubberley,ST2 0ES,ST2 0ES,53.0136552,-2.1284546,2.142857143,£29.51,1,Low,Mobile+Robots,6.450714285714286
1832187436,Convenience Store ,Mobile Solution,4655,1400,£13.77,964 Leek New Road,Baddeley Green,Stoke-on-Trent,ST2 7HG,ST2 7HG,53.0588061,-2.1378404,2.142857143,£29.51,7,High,Mobile+Robots,4.7575
1832203200,Convenience Store ,Mobile Solution,4793,1400,£13.77,53-55 Abbots Road,Abbey Hulton,Stoke-on-Trent,ST2 8DU,ST2 8DU,53.0376704,-2.1397412,2.142857143,£29.51,8,High,Mobile+Robots,4.865928571428571
1832251811,Convenience Store ,Mobile Solution,7738,1400,£13.77,Finstock Avenue,Blurton,Stoke-on-Trent,ST3 3JS,ST3 3JS,52.9729981,-2.1574018,2.142857143,£29.51,6,High,Fixed,7.179857142857144
1832203202,Convenience Store ,Mobile Solution,2577,1400,£13.77,Belgrave Road,Longton,Stoke-on-Trent,ST3 4NW,ST3 4NW,52.9777694,-2.1293016,2.142857143,£29.51,5,High,Mobile,3.1247857142857147
1832273010,Convenience Store ,Mobile Solution,3220,1400,£13.77,Heathcote Street,,Stoke-on-Trent,ST3 5SN,ST3 5SN,52.9982136,-2.1349201,2.142857143,£29.51,6,Medium,Mobile+Robots,3.63
1832189241,Convenience Store ,Mobile Solution,2030,1400,£13.77,Weston Road,Meir,Stoke-on-Trent,ST3 6AD,ST3 6AD,52.9790808,-2.1027359,2.142857143,£29.51,2,Low,Mobile,2.6950000000000003
1832210940,Convenience Store ,Mobile Solution,7691,1400,£13.77,New Kingsway,Weston Coyney,Stoke-on-Trent,ST3 6NA,ST3 6NA,52.9899164,-2.098769,2.142857143,£29.51,1,Low,Fixed,7.1429285714285715
1832214974,Convenience Store ,Mobile Solution,4992,1400,£13.77,12-16 Christchurch Street,Fenton,Stoke-on-Trent,ST4 3AD,ST4 3AD,52.9989226,-2.1644543,2.142857143,£29.51,7,Medium,Mobile+Robots,5.022285714285715
1832203204,Convenience Store ,Mobile Solution,1913,1400,£13.77,182-188 Mayne Street,Hanford,Stoke-on-Trent,ST4 4QY,ST4 4QY,52.9775381,-2.1990582,2.142857143,£29.51,7,High,Mobile,2.6030714285714285
1832187438,Convenience Store ,Mobile Solution,7358,1400,£13.77,8 Manor Court Street,Penkhull,Stoke-on-Trent,ST4 5DW,ST4 5DW,53.0007612,-2.1968853,2.142857143,£29.51,2,Medium,Fixed,6.881285714285714
1832203206,Convenience Store ,Mobile Solution,3181,1400,£13.77,427-431 Hartshill Road,Hartshill,Stoke-on-Trent,ST4 6AB,ST4 6AB,53.0095155,-2.2081625,2.142857143,£29.51,2,High,Mobile+Robots,3.5993571428571434
1832232589,Convenience Store ,Mobile Solution,4197,1400,£13.77,3 High Street,Wolstanton,Newcastle,ST5 0EY,ST5 0EY,53.0355948,-2.2219641,2.142857143,£29.51,1,Medium,Mobile+Robots,4.397642857142857
1832203156,Convenience Store ,Mobile Solution,7040,1400,£13.77,10-12 Windermere Road,Clayton,Newcastle,ST5 3HH,ST5 3HH,52.9918013,-2.2258949,2.142857143,£29.51,8,Low,Fixed,6.631428571428572
1832214884,Convenience Store ,Mobile Solution,2462,1400,£13.77,93 Clayton Road,,Clayton,ST5 3NE,ST5 3NE,52.9998722,-2.2219438,2.142857143,£29.51,8,Low,Mobile,3.034428571428572
1832233510,Convenience Store ,Mobile Solution,8037,1400,£13.77,1-2 Westbury Centre,Westbury Road,Newcastle,ST5 4LY,ST5 4LY,52.9836316,-2.2249436,2.142857143,£29.51,1,Low,Fixed,7.414785714285715
1832251796,Convenience Store ,Mobile Solution,5994,1400,£13.77,1 The Parade,Silverdale,Newcastle,ST5 6LQ,ST5 6LQ,53.0161099,-2.268236,2.142857143,£29.51,8,High,Mobile+Robots,5.809571428571429
1832220387,Convenience Store ,Mobile Solution,6308,1400,£13.77,London Road,Chesterton,Newcastle,ST5 7DY,ST5 7DY,53.0411023,-2.2502705,2.142857143,£29.51,9,High,Mobile+Robots,6.056285714285714
1832225905,Convenience Store ,Mobile Solution,7221,1400,£13.77,Unit 1-3 Barbridge Road,Waterhayes Village,Newcastle,ST5 7SB,ST5 7SB,53.0517141,-2.2565081,2.142857143,£29.51,4,Medium,Fixed,6.773642857142858
1832251813,Convenience Store ,Mobile Solution,8090,1400,£13.77,High Lane,Tunstall,Stoke-on-Trent,ST6 7EP,ST6 7EP,53.0589133,-2.1903927,2.142857143,£29.51,1,Medium,Fixed,7.456428571428572
1832210942,Convenience Store ,Mobile Solution,8769,1400,£13.77,23-25 Knypersley Road,Norton,Stoke-on-Trent,ST6 8HT,ST6 8HT,53.0634682,-2.1617912,2.142857143,£29.51,1,Low,Fixed,7.989928571428572
1832220390,Convenience Store ,Mobile Solution,1687,1400,£13.77,Cedar Avenue,Kidsgrove,Stoke-on-Trent,ST7 1LA,ST7 1LA,53.0853819,-2.2547972,2.142857143,£29.51,3,High,Mobile,2.4255000000000004
1832214998,Convenience Store ,Mobile Solution,5661,1400,£13.77,127 Whitehill Road,Kidsgrove,Stoke-on-Trent,ST7 4DR,ST7 4DR,53.0922806,-2.2261529,2.142857143,£29.51,5,Medium,Mobile+Robots,5.547928571428572
1832218722,Convenience Store ,Mobile Solution,2894,1400,£13.77,Church Street,Audley,Stoke-on-Trent,ST7 8DA,ST7 8DA,53.0534222,-2.3022446,2.142857143,£29.51,5,High,Mobile,3.373857142857143
1832220391,Convenience Store ,Mobile Solution,8389,1400,£13.77,49 Washerwall Lane,Werrington,Stoke-on-Trent,ST9 0JU,ST9 0JU,53.0238892,-2.0952384,2.142857143,£29.51,9,High,Fixed,7.691357142857144
1832200917,Convenience Store ,Mobile Solution,5922,1400,£13.77,140 Leek Road,,Stoke-on-Trent,ST9 9EW,ST9 9EW,53.0707389,-2.1170879,2.142857143,£29.51,2,Low,Mobile+Robots,5.753000000000001
1832214960,Convenience Store ,Mobile Solution,7322,1400,£13.77,1 Cabin Lane,Cabin Lane,Oswestry,SY11 2DZ,SY11 2DZ,52.8598302,-3.0406897,2.142857143,£29.51,2,Low,Fixed,6.853000000000001
1832255343,Convenience Store ,Mobile Solution,4183,1400,£13.77,Victoria Road,,Oswestry,SY11 2HR,SY11 2HR,52.8556707,-3.0546249,2.142857143,£29.51,6,High,Mobile+Robots,4.386642857142857
1832257141,Convenience Store ,Mobile Solution,4797,1400,£13.77,25-29 Cross Street,,Ellesmere,SY12 0AW,SY12 0AW,52.9080017,-2.8933589,2.142857143,£29.51,9,High,Mobile+Robots,4.869071428571429
1832203150,Convenience Store ,Mobile Solution,6178,1400,£13.77,The Cross,Church Street,Malpas,SY14 8NQ,SY14 8NQ,53.0193125,-2.7641438,2.142857143,£29.51,1,High,Mobile+Robots,5.954142857142857
1832203148,Convenience Store ,Mobile Solution,4968,1400,£13.77,186 Monkmoor Road,Shrewsbury,Machynlleth,SY2 5BH,SY2 5BH,52.7161328,-2.7277439,2.142857143,£29.51,9,High,Mobile+Robots,5.003428571428572
1832227289,Convenience Store ,Mobile Solution,3716,1400,£13.77,Wenlock Road,,Shrewsbury,SY2 6LG,SY2 6LG,52.6920155,-2.7155055,2.142857143,£29.51,9,Low,Mobile+Robots,4.0197142857142865
1832273040,Convenience Store ,Mobile Solution,1190,1400,£13.77,Shrewsbury Road,Bomere Heath,Shrewsbury,SY4 3NX,SY4 3NX,52.7715187,-2.7801754,2.142857143,£29.51,9,Medium,Mobile,2.035
1832196176,Convenience Store ,Mobile Solution,2335,1400,£13.77,Station Road,,Minsterley,SY5 0BE,SY5 0BE,52.6380611,-2.9254702,2.142857143,£29.51,5,Low,Mobile,2.9346428571428573
1832273002,Convenience Store ,Mobile Solution,9181,1400,£13.77,2 School Bank,Pontesbury,Shrewsbury,SY5 0PP,SY5 0PP,52.6489087,-2.8895301,2.142857143,£29.51,9,Medium,Fixed,8.313642857142858
1832218650,Convenience Store ,Mobile Solution,1378,1400,£13.77,63 Church Street,,Bishops Castle,SY9 5AD,SY9 5AD,52.4922972,-2.9981857,2.142857143,£29.51,4,High,Mobile,2.182714285714286
1832220384,Convenience Store ,Mobile Solution,4829,1400,£13.77,Main Street,Chirnside,Duns,TD11 3XR,TD11 3XR,55.8021115,-2.206449,2.142857143,£29.51,2,Medium,Mobile+Robots,4.894214285714287
1832214886,Convenience Store ,Mobile Solution,7380,1400,£13.77,34 High Street,,Coldstream,TD12 4AS,TD12 4AS,55.6502819,-2.2548126,2.142857143,£29.51,6,Low,Fixed,6.8985714285714295
1832257143,Convenience Store ,Mobile Solution,1615,1400,£13.77,30-40 High Street,Dicksons Yard,Eyemouth,TD14 5EU,TD14 5EU,55.8730344,-2.0908492,2.142857143,£29.51,4,Low,Mobile,2.3689285714285715
1832210898,Convenience Store ,Mobile Solution,3330,1400,£13.77,1 Edinburgh Road,,Lauder,TD2 6TW,TD2 6TW,55.7225134,-2.7550833,2.142857143,£29.51,6,High,Mobile+Robots,3.7164285714285716
1832203086,Convenience Store ,Mobile Solution,2754,1400,£13.77,Melrose Road,,Earlston,TD4 6DL,TD4 6DL,55.6358783,-2.6811233,2.142857143,£29.51,3,Low,Mobile,3.2638571428571432
1832189233,Convenience Store ,Mobile Solution,1463,1400,£13.77,26 Roxborough Street,Kelso,Scotland,TD5 7DH,TD5 7DH,55.5989352,-2.4354388,2.142857143,£29.51,6,High,Mobile,2.2495000000000003
1832255335,Convenience Store ,Mobile Solution,5267,1400,£13.77,Station Yard,,Melrose,TD6 0PP,TD6 0PP,55.5773298,-2.6713065,2.142857143,£29.51,2,Low,Mobile+Robots,5.238357142857143
1832214900,Convenience Store ,Mobile Solution,4158,1400,£13.77,High Street,,Melrose,TD6 9RU,TD6 9RU,55.5984236,-2.7226082,2.142857143,£29.51,2,Low,Mobile+Robots,4.367000000000001
